ID,種別,名前,場所,version_or_sha256,確認状態,担当エージェント,証拠
FILE-000830,ROOT_TRACKED,index.test.ts,supabase/functions/store-notification-receiver/index.test.ts,sha256:0f03350f182ccd72f9afae547dc12b1b7891a4671acaef71d82f8a1d4203da93,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000831,ROOT_TRACKED,index.ts,supabase/functions/store-notification-receiver/index.ts,sha256:b7e53343c29a8ea4801cdc6180cb4d5d2f24d90e921240b5d1041c3f13abed3d,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000832,ROOT_TRACKED,apple-root-certificates.ts,supabase/functions/verify-store-purchase/apple-root-certificates.ts,sha256:61c6868dade3dc9788b377d9a972521fa3d809af62d7ee708283036564061914,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000833,ROOT_TRACKED,deno.lock,supabase/functions/verify-store-purchase/deno.lock,sha256:c0ca46d938d04ba1922ef552fd18d7f2f83f8a4c72514ab29538f940316bd12d,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000834,ROOT_TRACKED,index.test.ts,supabase/functions/verify-store-purchase/index.test.ts,sha256:0d8915d6b2d27e6b3d1870b506de5bcd9aa3da499b74dee5c4fa9cf81f3633c3,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000835,ROOT_TRACKED,index.ts,supabase/functions/verify-store-purchase/index.ts,sha256:26b00221566ef9bae5c2b0929998620bb0fec5514aea60372267901343adf55f,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000836,ROOT_TRACKED,20260420120000_shared_tag_sync.sql,supabase/migrations/20260420120000_shared_tag_sync.sql,sha256:dbbd9199e669b47cdb377d94440cbd534436321873e896ab77ed49c78a523185,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000837,ROOT_TRACKED,20260422120000_shared_tag_invites.sql,supabase/migrations/20260422120000_shared_tag_invites.sql,sha256:8ea3611e8ef895c8bcc42defd3d4116d82528641364b0a9397f290deee83195f,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000838,ROOT_TRACKED,20260423150000_account_deletion.sql,supabase/migrations/20260423150000_account_deletion.sql,sha256:a2b3fc5bda182b86d3f59c46338fa6d5e1baf957f29432983833832c5b41edcb,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000839,ROOT_TRACKED,20260501090000_shared_tag_owner_transfer.sql,supabase/migrations/20260501090000_shared_tag_owner_transfer.sql,sha256:b74971d853a842678ae1969a1350274e8cc30cd5f1dbd1fd056cb6bd79f66d52,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000840,ROOT_TRACKED,20260501120000_entitlement_grants.sql,supabase/migrations/20260501120000_entitlement_grants.sql,sha256:d3332937542ca988771bfe0709eb91f2a1f6295befdd57493942f3d0320397fa,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000841,ROOT_TRACKED,20260527133537_tighten_rpc_execute_grants.sql,supabase/migrations/20260527133537_tighten_rpc_execute_grants.sql,sha256:0333a4f0b24eda846736bfe5efc7b02e4ff8e182de484d0d7c5cd8ecaab200be,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000842,ROOT_TRACKED,20260528124500_harden_shared_tag_rpc.sql,supabase/migrations/20260528124500_harden_shared_tag_rpc.sql,sha256:d6113d74c36c8dd6e1f88a941669cbd2e8fec07a20729689f8647ac6b950454f,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000843,ROOT_TRACKED,20260601071500_subscription_plan_catalog.sql,supabase/migrations/20260601071500_subscription_plan_catalog.sql,sha256:139a52ca7149c929380b8bf984f39aa3e9f8c4c6979ca9de17e9c6515c938496,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000844,ROOT_TRACKED,20260601074500_store_purchase_verification.sql,supabase/migrations/20260601074500_store_purchase_verification.sql,sha256:2b611036d748234432529b991d2731ba661ec584bd894c5d2c22b56fc0355528,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000845,ROOT_TRACKED,20260601090000_contact_support_submissions.sql,supabase/migrations/20260601090000_contact_support_submissions.sql,sha256:3de24cf6bc9a0db7d80455e3d117f0d4b52a937d9bc649a5ba6000ef359a947e,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000846,ROOT_TRACKED,20260601100000_admin_panel_foundation.sql,supabase/migrations/20260601100000_admin_panel_foundation.sql,sha256:8a5474dd6439d494fecae42451108bf3736b90ced985a6a3f58076ea311ef461,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000847,ROOT_TRACKED,20260601110000_subscription_product_catalog_seed.sql,supabase/migrations/20260601110000_subscription_product_catalog_seed.sql,sha256:09c2151d72391e45943d0f8e86e9d703eb4afd490d6e4b1a0240ea6268df4f75,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000848,ROOT_TRACKED,20260601120000_shared_url_normalization_v2.sql,supabase/migrations/20260601120000_shared_url_normalization_v2.sql,sha256:de3896ac27f71d5b5d0b3d6e9a272a1470ef213d1f9adddae305844b06cd8ea2,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000849,ROOT_TRACKED,20260601130000_store_purchase_original_transaction_id.sql,supabase/migrations/20260601130000_store_purchase_original_transaction_id.sql,sha256:6873bf8c2d65e61bd88e3a9645955e63ef50c5ac502c15bd7f5b2c1dc2b4b32c,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000850,ROOT_TRACKED,20260602010000_require_unrestricted_app_user.sql,supabase/migrations/20260602010000_require_unrestricted_app_user.sql,sha256:58354f4fc9fd455a374ca46be714eccdded9b2e0571759af7f4f5a3448899358,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000851,ROOT_TRACKED,20260602020000_grant_idempotency.sql,supabase/migrations/20260602020000_grant_idempotency.sql,sha256:b29f91aae634739b36133ed4a9177b729f319301d4ddbdb2533aa04506d7f6b3,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000852,ROOT_TRACKED,20260616090000_shared_tag_groups.sql,supabase/migrations/20260616090000_shared_tag_groups.sql,sha256:6b204b3f439b469b25375a10ecd250ec0f50de456e670a88c587c4b02f81aa14,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000853,ROOT_TRACKED,20260616144249_restrict_shared_tag_group_rpc_execute.sql,supabase/migrations/20260616144249_restrict_shared_tag_group_rpc_execute.sql,sha256:d3751fd54d07bdad4d1d9763fefd25a16635f178726a8b759a6bc24eb6f3d03f,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000854,ROOT_TRACKED,20260617110000_harden_shared_tag_group_invites.sql,supabase/migrations/20260617110000_harden_shared_tag_group_invites.sql,sha256:d11166d1443c27e1ef42afc534091d9c58b59ee5707e897499111fba04dab4f3,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000855,ROOT_TRACKED,20260621110000_ugc_moderation_and_group_account_deletion.sql,supabase/migrations/20260621110000_ugc_moderation_and_group_account_deletion.sql,sha256:da2e1c4f9cee0c43742868cbe9ffcdb8adcbd874b88e82d2755392a6a84cd557,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000856,ROOT_TRACKED,20260621120000_revoke_anon_profile_rpc.sql,supabase/migrations/20260621120000_revoke_anon_profile_rpc.sql,sha256:7873f4c301c2937c6258846a057205298cb93d88128cedc45ccec692fc0fe4da,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000857,ROOT_TRACKED,20260622070000_harden_ugc_report_block_semantics.sql,supabase/migrations/20260622070000_harden_ugc_report_block_semantics.sql,sha256:181c0aa6c207e7f020b5b39ce57b9096c0d19869cc3f1847957e556d02a06b6f,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000858,ROOT_TRACKED,20260623120000_promo_invite_codes.sql,supabase/migrations/20260623120000_promo_invite_codes.sql,sha256:fc176042957553d8920c8be1d2d0b39e6720c664ddaee5f8e5fa7aa2bd37639f,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000859,ROOT_TRACKED,20260624120000_chatgpt_personal_links.sql,supabase/migrations/20260624120000_chatgpt_personal_links.sql,sha256:efc09a0f5b7c81182d220966fb62cfa72710272acbb7941b3bf8cdb60157783c,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000860,ROOT_TRACKED,20260624130000_shared_tag_groups.sql,supabase/migrations/20260624130000_shared_tag_groups.sql,sha256:4d48046d954b674d583c76aadabac4451f4ecf22f6e690a8a4cba480b1da4908,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000861,ROOT_TRACKED,20260625102308_promo_invite_delivery_admin.sql,supabase/migrations/20260625102308_promo_invite_delivery_admin.sql,sha256:6765e27896ec56ccecab04217eafa879c6f84fe73d6fe008e48abd16f9ba3b12,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000862,ROOT_TRACKED,20260625104426_promo_invite_delivery_admin_finalizer.sql,supabase/migrations/20260625104426_promo_invite_delivery_admin_finalizer.sql,sha256:54c4a7583ccf2aee488edbd9e5a764c3e73f5ace9a1f08ae5c7a05b5fa165598,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000863,ROOT_TRACKED,20260625120000_promo_invite_codes.sql,supabase/migrations/20260625120000_promo_invite_codes.sql,sha256:a8f77f435177091eee1ebaf5457c104e9b541d5a109d3ddceb873935c1654070,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000864,ROOT_TRACKED,20260625130000_shared_user_profiles_for_group_management.sql,supabase/migrations/20260625130000_shared_user_profiles_for_group_management.sql,sha256:04249a778ba91b1e3544028f42403c426e785e3e121d72667f473288276d6c9e,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000865,ROOT_TRACKED,20260625140000_promo_invite_delivery_admin_finalizer.sql,supabase/migrations/20260625140000_promo_invite_delivery_admin_finalizer.sql,sha256:fb0b0f9fdf64db7b14c1159a607367393311e490378f9361897b43491811c3f8,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000866,ROOT_TRACKED,20260627020000_resend_webhook_delivery_events.sql,supabase/migrations/20260627020000_resend_webhook_delivery_events.sql,sha256:3897fd33d4df60e583f9136db90f6ebf666fe3956a97c54281cde890888d8b29,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000867,ROOT_TRACKED,20260627103000_plan_limit_policy.sql,supabase/migrations/20260627103000_plan_limit_policy.sql,sha256:d44ab55912e0d5ec90f02746c55f0dc7c5e651e71e2d16fe1e0fe03f446bc3bf,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000868,ROOT_TRACKED,20260627113000_promo_delivery_transaction_safety.sql,supabase/migrations/20260627113000_promo_delivery_transaction_safety.sql,sha256:7c9803675ad64b09fbc5bc90674fc2a9b14443b6b5a5d7c9f6526562594e3455,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000869,ROOT_TRACKED,20260627120000_contact_support_requests.sql,supabase/migrations/20260627120000_contact_support_requests.sql,sha256:15ae13630cae001cf9d3de1bf9664358569ba823452248b19f6243d58075ccd3,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000870,ROOT_TRACKED,20260628150316_restore_store_purchase_verification.sql,supabase/migrations/20260628150316_restore_store_purchase_verification.sql,sha256:e44a59f759eea4b0114be45980ab52d460b2a7ac03eedc733e5d16b14a022045,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000871,ROOT_TRACKED,20260628221816_harden_public_rpc_execute_grants.sql,supabase/migrations/20260628221816_harden_public_rpc_execute_grants.sql,sha256:62b6fe2ea36266aac633d2f9aca3155bc8fa6f4e9fc9c6bc3cbdde54321e87f6,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000872,ROOT_TRACKED,20260712090000_purchase_security_binding.sql,supabase/migrations/20260712090000_purchase_security_binding.sql,sha256:7c2f1a8df5cdb7531c43bfd4a86c93ab5b68f2a9d8495bd6225c4c8005cb115d,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000873,ROOT_TRACKED,20260713223000_reconcile_promo_invite_code_events.sql,supabase/migrations/20260713223000_reconcile_promo_invite_code_events.sql,sha256:436f58fa43435d23bed3e0d0a4e1c71b4a79cddc5b7940518c5334c9f038d0ef,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000874,ROOT_TRACKED,20260715120000_fix_promo_delivery_lint_warning.sql,supabase/migrations/20260715120000_fix_promo_delivery_lint_warning.sql,sha256:26e430669c0bab3a8ca4d66c3a99e1450772f725d2d20eb622d8cc071ac3549a,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000875,ROOT_TRACKED,20260716100000_admin_ops_workflows.sql,supabase/migrations/20260716100000_admin_ops_workflows.sql,sha256:ad73d43cd9d571dade301644bf61765b4a8cba3725843d890921646840437616,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000876,ROOT_TRACKED,20260716130000_fix_promo_invite_updated_at.sql,supabase/migrations/20260716130000_fix_promo_invite_updated_at.sql,sha256:6eae80f987c51028e468a3b8f23f374b8b028657d062a113aa5e3d23977fc883,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000877,ROOT_TRACKED,20260716140000_restore_account_reassignment.sql,supabase/migrations/20260716140000_restore_account_reassignment.sql,sha256:c7da60e0bf100de1d00997f0d1375a96debb7422bbe051453d0f6d6e558a037a,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000878,ROOT_TRACKED,20260726190000_contact_support_idempotent_outbox.sql,supabase/migrations/20260726190000_contact_support_idempotent_outbox.sql,sha256:15da93755207a50b1ef71857c72a41d68b17fa67f0f0cad192dd6944e4790789,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000879,ROOT_TRACKED,20260726220000_purchase_verification_atomicity.sql,supabase/migrations/20260726220000_purchase_verification_atomicity.sql,sha256:b82107a282fce1203bc4b6a363fe7acfa9b73e41a4e4cbd1850d625b984454bc,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000880,ROOT_TRACKED,20260726230000_mcp_active_read_contract.sql,supabase/migrations/20260726230000_mcp_active_read_contract.sql,sha256:4323676c00de4e05ec98af9d80b9d3c0dba292b7db45c4f0f67df61a757bcd95,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000881,ROOT_TRACKED,20260727090000_admin_aal2_audit_guard.sql,supabase/migrations/20260727090000_admin_aal2_audit_guard.sql,sha256:74913efd890c4b53d15c8a817d76b0e6a2d939475cba746426d4ac241513e654,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000882,ROOT_TRACKED,20260727100000_contact_support_outbox_worker.sql,supabase/migrations/20260727100000_contact_support_outbox_worker.sql,sha256:e00e12140735b5f02791ce39f1a7831468ee309429e35cfdb83a0af874a28ca0,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000883,ROOT_TRACKED,20260727110000_store_notification_durable_contract.sql,supabase/migrations/20260727110000_store_notification_durable_contract.sql,sha256:d7f32e279c9b80113cf1b69528ba436f1628aef996934fb18fd95286495bc254,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000884,ROOT_TRACKED,20260727120000_contact_support_outbox_dead_letter.sql,supabase/migrations/20260727120000_contact_support_outbox_dead_letter.sql,sha256:849bb6dd2d700394b80c49a96637754e8ffbe71f782d6d1cd3e87a08b73f4b31,PARTIALLY_VERIFIED,S2,specific lines/structure reviewed; full file/runtime or visual scope not exhausted
FILE-000885,ROOT_TRACKED,20260727130000_store_active_reconciliation.sql,supabase/migrations/20260727130000_store_active_reconciliation.sql,sha256:dcad535e492f0644a5e40afbebbe75aeed6ef6862288a62029a6abf7da7e48f1,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000886,ROOT_TRACKED,20260727140000_fix_mcp_rate_limit_lint.sql,supabase/migrations/20260727140000_fix_mcp_rate_limit_lint.sql,sha256:a7f3195a9a23d94e8dbd45eb43b3412322020d35c85f478e262201849a9471bb,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000887,ROOT_TRACKED,20260727150000_admin_operation_idempotency.sql,supabase/migrations/20260727150000_admin_operation_idempotency.sql,sha256:6c7c6578a85691e0bdd119eb5b6e8f88bee2105caaf1199bfa2f9fa6f8e028d6,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000888,ROOT_TRACKED,20260727160000_store_apple_active_reconciliation.sql,supabase/migrations/20260727160000_store_apple_active_reconciliation.sql,sha256:bb6ec68d8896807b7208ce7ef10c4e28ee1e88548ff3dd6d7d58b45d94f8dcfa,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000889,ROOT_TRACKED,20260728100000_contact_support_health_schedule.sql,supabase/migrations/20260728100000_contact_support_health_schedule.sql,sha256:128aa3529451619e386e8b8224ad772651644078dc1e619e036523bc4e674f31,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
FILE-000890,ROOT_TRACKED,20260728130000_contact_support_worker_auth_schedule.sql,supabase/migrations/20260728130000_contact_support_worker_auth_schedule.sql,sha256:2daf78f0bbdf4a1a3ab3f062e2688853253f9dea150d4efa89fa7765e2e49052,PARTIALLY_VERIFIED,S2,repo source reviewed selectively; current production Auth/DB/function state not fully reverified
